825|,|201 503 636 399 192 313 733 432 492 177 415 381 693 8 313 627 93 155 333 5 693 212 172 380 668 158 439 380 834 178 56 698 345 693 256 514 569 21 403 113 256 693 623 328 838 355 661 146 132 374 842 698 149 266 822 177 415 381 693 700 725 827 
826|,|593 419 681 516 297 256 524 698 494 504 149 266 521 526 415 381 693 835 172 419 380 654 439 380 834 66 56 180 345 693 132 256 514 569 231 113 256 693 501 328 389 12 797 382 363 145 669 389 
827|,|358 380 61 363 399 744 742 313 66 63 449 177 415 693 852 328 788 852 355 661 698 290 266 521 177 415 106 693 222 132 734 176 693 770 478 717 69 700 243 698 251 335 338 266 14 177 415 815 693 433 624 472 660 548 51 754 156 188 
828|,|623 328 557 661 705 338 266 437 521 177 415 693 623 328 780 471 399 458 382 363 145 389 389 
829|,|48 328 697 355 780 439 669 538 661 582 717 583 834 809 48 485 343 654 809 48 328 173 380 323 478 439 12 26 343 654 842 33 338 266 14 177 415 3 693 700 243 395 176 693 419 328 380 463 532 50 470 651 693 380 834 343 832 47 693 831 753 569 231 113 69 
830|,|357 659 374 809 471 399 698 477 300 381 552 623 328 9 26 363 54 823 34 138 
831|,|48 314 308 204 809 435 204 399 842 698 458 728 832 122 693 48 582 698 15 230 703 653 37 463 48 124 483 172 356 290 380 26 506 12 623 98 582 698 290 372 14 177 415 381 650 42 693 282 13 330 313 66 
832|,|623 355 582 842 698 617 265 727 78 328 20 661 698 493 338 266 521 177 415 381 854 52 132 7 827 
833|,|790 328 538 661 772 698 553 61 171 177 415 31 14 381 693 48 74 272 205 473 399 206 231 91 399 227 842 698 369 691 381 
834|,|852 328 784 856 374 698 157 266 14 177 415 381 693 700 243 698 285 521 177 4 381 220 488 660 548 807 601 156 188 
835|,|48 328 613 328 380 172 708 363 320 698 494 504 301 266 171 177 415 535 693 380 27 59 737 614 32 313 3 470 651 693 380 834 380 343 614 832 709 402 690 693 431 514 569 112 599 492 113 256 458 693 48 328 105 259 698 437 177 415 832 14 381 
836|,|623 328 697 382 698 514 408 382 637 145 424 389 836 623 328 545 784 856 251 139 842 698 523 266 764 14 177 415 381 
837|,|852 697 808 582 717 397 710 763 693 579 591 232 275 533 788 501 382 467 514 478 125 103 14 220 415 381 
838|,|91 784 117 674 162 498 374 494 504 493 338 266 829 477 69 623 328 538 382 464 33 779 262 521 741 415 381 
839|,|623 328 538 582 91 400 478 698 161 257 300 177 314 381 693 379 271 85 40 432 449 
840|,|623 328 164 809 538 532 698 824 338 266 437 805 177 0 381 693 190 328 809 661 433 292 580 433 292 106 167 693 219 704 437 832 402 
841|,|305 328 809 718 809 427 698 488 12 397 794 753 770 698 116 71 853 299 79 708 852 328 305 278 461 8 417 48 328 740 204 809 411 204 549 728 236 122 
842|,|249 328 328 380 172 701 750 813 12 58 328 355 661 698 542 266 177 402 785 14 381 693 537 698 521 305 649 415 381 
843|,|248 538 567 582 91 822 400 478 698 493 338 266 521 177 415 381 500 399 698 750 703 137 557 381 542 537 504 785 400 414 455 493 338 266 177 151 630 832 14 78 477 693 499 328 328 380 172 750 703 488 12 
844|,|623 328 501 809 582 162 498 825 289 169 405 693 462 478 162 498 289 184 842 698 779 278 838 211 14 809 14 177 415 323 693 290 380 777 494 504 369 691 
845|,|48 328 697 204 809 305 461 204 809 740 204 439 204 549 728 479 122 425 693 48 328 419 123 571 523 454 524 461 728 380 145 320 709 138 399 842 698 493 149 338 177 563 106 521 479 381 693 700 132 261 7 
846|,|470 442 525 380 654 439 432 834 290 809 832 662 693 256 569 231 852 256 693 852 538 784 698 290 338 266 521 177 415 381 
847|,|487 315 842 542 419 266 177 273 415 91 461 381 135 693 290 548 520 445 142 435 446 361 142 51 408 633 738 711 693 582 717 795 216 192 809 618 464 172 693 12 355 265 478 162 498 238 289 405 
848|,|319 328 740 155 623 328 697 204 399 842 570 162 498 606 177 415 381 693 623 328 661 809 623 103 328 510 298 404 61 698 785 504 338 266 2 415 381 693 700 243 395 176 584 305 257 149 469 266 78 477 
849|,|852 658 661 698 338 574 521 177 535 415 381 693 380 485 72 636 834 809 423 809 654 171 47 693 256 514 569 231 252 610 287 138 
850|,|852 328 501 789 661 842 698 366 266 14 177 390 681 693 433 28 660 754 807 156 296 693 453 537 843 698 364 667 177 415 381 646 325 328 305 204 809 740 204 809 650 204 333 399 842 698 354 177 415 157 832 14 381 
851|,|667 697 328 380 172 470 651 693 328 538 850 100 382 161 417 779 142 693 91 400 478 698 335 338 266 177 415 45 382 14 381 439 284 259 494 41 64 381 
852|,|256 380 57 57 338 266 402 232 396 450 381 693 453 537 698 177 415 213 169 381 693 256 514 511 231 396 719 138 693 380 289 169 405 822 380 172 809 380 740 439 380 834 66 56 180 345 365 256 514 569 231 270 256 
853|,|623 328 328 380 14 171 487 391 693 38 582 380 834 832 47 693 256 514 569 231 113 500 693 48 328 488 380 789 300 698 635 160 380 217 796 576 391 693 380 834 832 233 809 402 690 
854|,|852 328 697 382 564 698 382 636 403 259 727 693 48 328 697 204 809 305 655 204 809 740 763 752 439 411 204 549 728 832 122 
855|,|199 147 204 809 204 740 204 439 305 88 204 549 832 122 693 852 328 353 382 439 409 48 328 355 698 698 494 504 120 273 514 
856|,|623 328 126 115 661 556 852 328 538 842 698 569 446 14 177 415 484 693 623 328 328 380 172 54 524 693 816 391 128 667 221 380 834 380 343 487 746 
857|,|623 825 256 91 354 380 814 488 12 197 623 328 509 382 382 363 424 389 693 548 382 363 823 115 693 623 490 355 661 698 493 338 266 99 415 381 85 693 380 172 575 380 654 439 380 834 66 56 180 345 693 256 514 569 231 133 256 
858|,|852 328 538 582 265 478 162 498 289 439 328 471 372 399 698 493 338 266 78 477 381 693 48 545 856 374 408 493 493 714 533 266 521 415 381 
859|,|623 377 501 850 582 265 478 840 498 289 842 698 439 758 422 177 415 832 14 635 577 852 328 697 661 783 784 338 856 374 842 56 290 338 266 14 177 415 381 693 380 326 834 17 380 654 399 842 698 335 338 266 14 177 11 381 
860|,|64 328 661 538 355 582 91 382 399 400 698 80 266 177 415 832 14 381 693 346 593 582 717 777 320 204 698 177 415 832 420 381 
861|,|48 328 697 538 355 234 162 498 289 169 405 693 579 64 779 14 726 177 415 381 693 48 328 233 582 842 698 488 12 382 646 474 489 693 84 209 582 138 91 550 698 785 414 78 477 381 
862|,|623 73 382 363 424 386 261 310 693 159 717 21 363 397 432 693 450 788 842 698 14 177 415 24 767 577 695 177 91 115 693 48 328 697 204 809 305 461 204 809 411 377 809 740 204 333 348 842 199 14 177 415 705 
863|,|48 328 545 784 856 374 698 494 578 805 149 268 266 671 521 177 415 381 72 700 243 395 107 494 380 502 200 737 470 290 
864|,|691 328 160 380 419 789 433 292 431 437 325 521 693 433 292 612 556 489 745 66 432 449 693 48 328 6 380 172 320 842 698 785 414 347 338 266 177 415 669 639 521 381 310 700 132 261 7 
865|,|380 654 290 693 852 328 763 461 809 48 328 740 204 617 411 507 809 697 204 549 728 832 122 
866|,|48 826 314 380 842 698 36 90 735 335 266 177 188 832 14 381 693 700 132 7 827 693 433 624 548 328 807 156 793 693 430 380 136 430 399 698 514 66 449 226 763 693 380 172 809 380 654 439 381 834 66 516 56 408 345 110 256 514 569 201 113 256 693 282 355 117 617 265 478 630 484 289 169 405 
867|,|48 328 538 284 661 698 149 266 196 386 177 421 381 693 290 828 297 608 693 506 667 172 171 470 290 852 740 204 813 204 698 177 415 832 14 801 
868|,|852 545 784 856 160 149 122 266 521 177 415 381 693 97 328 380 172 470 143 693 380 654 439 380 834 66 852 180 693 256 542 569 339 113 256 
869|,|623 328 355 513 842 698 36 575 548 39 404 39 240 792 441 769 779 321 177 152 693 399 842 698 493 338 197 369 691 693 700 132 7 827 384 852 601 328 380 452 171 121 823 256 514 569 231 171 770 34 693 380 834 809 343 809 375 556 36 832 47 
870|,|94 852 328 538 382 170 400 478 127 17 661 575 39 435 421 421 177 415 412 14 381 693 700 132 170 827 188 376 698 14 177 415 693 581 221 217 718 823 214 457 91 400 364 323 200 177 503 693 91 555 328 380 172 553 823 693 398 514 569 231 402 852 34 138 
871|,|852 328 305 461 356 549 728 478 698 641 769 540 779 177 415 832 14 381 693 48 809 290 380 419 789 809 852 328 160 430 419 183 842 698 785 657 504 493 338 266 521 177 415 593 693 109 243 395 272 
872|,|632 852 328 621 471 474 201 725 755 842 698 338 266 369 691 460 674 380 315 288 435 494 504 752 493 338 266 521 177 415 502 
873|,|192 497 74 172 171 832 47 
874|,|623 308 328 380 172 437 832 47 693 380 654 439 834 548 242 345 693 256 420 569 231 113 244 693 60 852 328 501 382 399 411 180 125 779 177 421 790 832 481 747 
875|,|380 363 785 561 397 647 502 
876|,|623 328 508 538 582 488 12 744 813 69 705 538 790 382 265 363 145 498 389 693 91 399 785 414 78 43 693 488 211 698 329 176 266 521 347 723 381 439 161 829 493 149 266 177 415 463 14 381 716 693 623 355 582 842 698 617 265 735 293 
877|,|623 328 538 382 698 543 33 779 521 177 415 381 
878|,|1 63 724 486 517 328 777 382 382 626 145 424 389 693 38 582 382 170 607 693 777 453 162 498 289 169 405 117 623 328 545 784 602 374 698 90 266 168 177 190 106 521 767 
879|,|837 382 382 363 387 231 562 317 99 604 328 815 661 809 355 501 661 418 698 145 758 422 338 266 177 259 415 760 14 381 506 693 20 453 494 537 842 698 213 266 281 177 601 502 693 290 380 247 693 328 531 172 399 842 698 102 499 177 415 832 14 434 693 380 723 200 389 442 408 470 514 693 657 305 654 809 635 282 348 668 97 449 693 615 809 343 516 257 556 698 38 47 693 656 514 9 732 34 138 
880|,|852 328 309 661 809 328 160 380 439 326 160 380 64 582 698 145 758 422 804 576 471 725 381 340 48 608 328 105 259 558 437 14 299 182 415 381 
881|,|91 399 842 698 161 660 477 441 177 415 381 
882|,|380 172 200 737 614 470 355 854 380 834 809 343 809 654 23 47 402 693 755 514 569 558 614 853 138 600 290 380 247 504 203 369 691 
883|,|269 477 582 717 375 777 320 698 14 177 158 141 165 693 733 777 204 556 698 432 449 
884|,|852 328 305 461 204 399 698 177 415 122 272 508 381 693 48 328 380 172 644 442 415 470 651 
885|,|612 328 160 380 208 789 374 698 39 142 445 818 513 361 421 145 758 422 521 7 415 374 693 289 742 624 660 548 532 394 284 156 693 276 273 7 693 83 817 328 553 777 63 556 698 432 449 177 415 381 
886|,|852 328 697 809 538 382 488 448 591 155 487 693 328 206 842 698 785 504 477 300 381 693 852 538 355 582 617 265 162 498 289 169 405 
887|,|229 328 501 582 314 265 478 162 498 289 842 145 758 422 177 415 46 14 381 693 48 403 632 355 661 19 363 277 328 501 661 809 48 328 328 380 802 320 19 477 809 545 856 374 439 48 160 380 419 789 842 698 494 504 493 338 667 690 36 415 693 700 52 483 176 
888|,|623 328 293 851 636 90 735 565 753 470 651 693 48 328 290 380 419 789 175 698 777 493 338 266 14 358 381 693 380 172 607 380 654 392 380 834 482 815 345 693 256 514 33 841 443 256 
889|,|852 328 538 490 58 162 498 289 768 852 328 471 453 399 843 698 445 338 266 78 450 381 693 48 328 697 809 355 661 19 198 785 414 493 338 266 521 717 415 381 693 380 172 621 200 737 532 50 556 20 54 823 34 138 351 254 657 305 165 618 282 22 654 556 698 432 449 716 773 809 151 809 654 556 698 832 47 693 256 514 569 231 614 476 138 
890|,|625 328 473 582 842 698 494 504 832 290 103 718 491 83 381 693 852 328 761 661 842 698 654 754 818 359 346 240 711 415 832 14 381 
891|,|209 623 328 697 509 661 596 309 482 503 267 488 717 591 487 48 328 305 204 204 809 223 204 829 411 268 333 399 842 698 14 177 508 415 381 
892|,|256 380 654 623 328 160 380 439 824 518 314 419 789 809 852 328 697 698 290 766 537 338 295 400 177 415 381 693 623 328 471 453 162 498 123 832 114 
893|,|91 382 15 363 115 432 690 693 48 328 355 661 72 758 399 514 408 14 177 415 381 693 380 71 809 241 380 654 359 439 380 834 209 56 345 342 256 779 569 231 113 256 
894|,|48 328 545 453 856 383 286 698 149 266 521 177 415 381 317 380 517 172 200 737 556 171 313 66 5 449 693 256 514 569 231 580 184 34 138 
895|,|212 328 697 661 433 167 555 511 647 177 521 693 380 399 698 521 177 415 169 33 506 693 852 328 357 789 238 160 312 693 399 226 145 643 758 537 369 691 
896|,|161 623 409 697 382 698 514 408 653 382 363 228 424 389 693 501 582 842 698 494 504 441 758 422 321 79 381 693 453 186 842 380 483 291 266 622 381 
897|,|48 328 49 328 209 380 172 193 363 809 334 661 494 302 338 266 521 177 415 381 693 355 661 38 88 834 145 
898|,|852 697 538 582 800 274 728 93 832 47 693 548 754 421 421 693 256 514 569 231 545 468 113 256 693 229 56 709 461 646 398 809 550 365 458 382 15 145 424 389 
899|,|852 470 697 355 382 579 488 12 591 487 693 91 399 852 697 582 698 750 703 767 381 693 91 161 78 686 693 380 136 363 169 366 405 
900|,|121 328 697 766 91 382 816 363 145 424 389 693 48 617 328 65 380 172 12 187 320 283 50 386 338 266 521 415 381 693 700 132 261 7 
901|,|659 297 305 461 204 809 740 204 399 842 698 190 63 572 405 537 515 48 509 328 380 290 12 187 842 698 338 266 843 177 415 832 14 381 
902|,|380 654 470 290 693 380 834 177 343 556 313 66 832 47 402 690 
903|,|411 204 847 48 328 740 204 795 305 461 204 399 698 14 377 415 381 674 552 623 328 522 355 582 265 478 211 498 289 169 405 
904|,|204 809 48 109 305 461 204 698 777 431 333 842 838 437 14 177 415 381 215 96 328 501 661 805 149 338 266 106 837 381 
905|,|623 328 419 571 769 258 524 604 623 328 697 782 19 363 391 48 405 836 730 784 856 374 698 623 555 266 439 338 266 177 106 381 693 700 243 429 693 277 514 556 256 
906|,|216 328 305 204 50 809 661 204 204 333 399 842 698 177 152 415 832 14 381 693 852 328 137 582 221 91 399 400 124 359 698 149 266 593 259 175 415 381 
907|,|623 328 380 791 594 832 47 769 266 852 328 545 784 856 435 698 816 338 266 15 177 171 693 700 243 698 191 779 521 695 798 17 381 693 433 624 154 548 807 601 156 188 
908|,|718 328 501 582 91 382 842 698 382 417 693 506 60 39 265 482 388 842 698 494 15 676 14 177 415 116 724 432 268 381 564 623 328 697 661 698 149 338 266 177 415 832 14 693 453 599 698 161 257 213 169 381 693 358 380 136 363 399 556 698 221 603 134 449 177 631 527 693 380 172 380 575 439 380 834 66 56 640 180 178 693 256 514 324 231 256 
909|,|852 328 91 122 382 579 488 12 487 693 689 382 396 609 698 14 177 415 301 514 381 693 91 399 698 785 744 477 300 177 415 381 693 852 328 305 178 204 549 728 478 698 146 769 74 668 415 832 191 14 381 
910|,|852 328 697 486 582 162 16 498 683 169 405 693 134 538 399 698 628 338 266 14 521 335 166 177 415 381 
911|,|48 1 328 697 842 809 538 661 809 752 698 494 504 493 338 266 177 415 40 521 381 
912|,|328 357 262 357 789 399 328 842 698 149 369 691 22 693 623 328 501 582 265 478 162 498 93 842 698 745 596 422 177 415 832 571 381 
913|,|623 538 800 728 550 647 169 212 833 48 328 380 419 789 19 363 693 328 380 172 320 19 363 698 257 493 159 160 338 646 521 177 415 381 693 380 172 809 380 654 380 834 66 56 102 345 693 256 569 231 113 256 
914|,|474 328 160 380 786 439 54 403 380 247 177 415 832 14 693 256 291 569 231 605 328 442 415 34 614 
915|,|852 328 228 538 355 582 800 361 149 647 78 169 750 647 307 727 591 487 220 852 328 690 568 219 698 90 276 48 397 455 
916|,|355 661 478 162 498 289 169 779 693 396 436 6 784 681 374 837 698 548 445 51 376 711 742 225 266 177 425 320 381 
917|,|707 328 256 398 91 354 538 807 661 711 442 606 54 415 381 693 399 698 494 846 493 338 266 177 415 832 14 381 439 160 338 477 300 415 381 693 837 172 809 636 654 386 685 380 319 828 66 56 180 345 256 514 569 94 113 256 693 852 468 328 501 582 651 706 478 405 498 216 812 169 177 830 
918|,|852 750 355 419 698 38 276 386 397 455 693 623 328 571 461 701 697 259 382 363 538 424 389 375 777 582 162 289 405 
919|,|48 202 402 834 399 161 372 14 177 415 381 693 380 207 172 737 290 693 333 328 631 399 117 774 439 852 71 328 538 117 28 698 494 369 149 266 223 477 
920|,|229 852 754 328 305 461 204 398 749 550 328 458 382 363 145 424 389 693 48 596 740 204 439 411 204 565 842 297 698 177 415 509 
921|,|623 380 172 54 823 391 693 256 573 527 569 345 464 369 770 305 380 399 647 169 7 267 308 488 706 
922|,|380 834 809 324 343 809 654 832 47 402 690 693 852 328 355 501 582 748 382 399 400 478 578 378 779 437 177 16 333 819 386 435 388 803 569 113 256 
923|,|466 545 582 265 478 371 126 93 331 649 177 38 506 832 14 693 150 48 506 328 328 243 172 12 187 842 262 493 338 266 745 177 415 381 101 409 67 514 569 231 114 623 86 788 34 138 
924|,|852 648 545 784 856 431 698 335 338 266 821 177 415 381 693 704 235 243 698 285 779 521 177 415 381 693 433 624 660 807 601 156 188 693 362 355 582 617 428 418 289 169 405 693 177 415 832 14 
925|,|857 328 305 194 204 204 333 698 145 350 422 415 807 366 381 693 623 328 355 713 698 569 856 408 369 410 691 22 693 380 172 809 380 654 439 380 834 826 56 419 345 693 256 514 569 231 113 553 
926|,|852 328 697 582 314 480 289 656 698 343 464 693 623 328 697 355 582 399 400 341 359 698 578 378 58 779 14 177 415 381 693 618 243 7 827 667 221 380 136 363 54 719 286 809 399 34 
927|,|623 830 790 266 350 617 437 177 415 832 14 381 478 492 515 472 493 290 266 521 415 381 
928|,|852 537 661 285 449 149 338 266 369 299 381 
929|,|606 623 328 501 152 265 55 162 498 289 842 698 145 128 734 422 14 320 415 381 693 623 355 162 498 289 832 122 
930|,|219 315 201 809 623 328 441 439 290 197 380 419 789 809 241 731 697 629 661 698 290 447 537 338 266 177 412 106 521 381 380 136 363 556 698 339 66 104 489 177 289 113 693 8 313 627 93 333 779 5 693 380 172 809 235 439 380 624 834 66 56 849 345 400 256 514 569 551 53 256 
931|,|730 328 328 110 380 407 398 187 470 651 693 256 514 569 231 852 161 693 852 328 522 825 17 380 162 374 842 698 14 342 415 791 218 689 415 647 314 169 520 695 278 838 177 692 381 609 788 220 698 161 252 78 706 381 
932|,|810 328 497 315 430 35 698 149 266 177 415 832 599 381 693 561 433 433 438 559 660 43 352 550 156 270 693 380 57 172 200 737 532 50 693 698 54 823 34 138 351 738 657 305 654 232 618 282 489 654 556 698 432 449 693 714 834 809 343 809 556 698 832 47 693 256 514 274 231 614 500 
933|,|595 284 328 443 582 382 327 693 539 328 739 370 661 698 542 338 266 317 177 415 381 693 399 582 177 415 273 755 9 693 537 698 521 840 213 807 229 537 670 693 579 476 214 266 591 487 
934|,|623 328 355 661 698 493 266 14 177 415 442 381 693 380 454 307 809 11 654 763 290 
935|,|852 328 355 661 388 623 727 160 741 439 679 380 330 35 582 698 758 341 177 415 6 14 381 693 852 328 355 11 162 498 289 832 296 405 788 208 578 573 604 415 381 
936|,|521 315 698 542 338 266 14 126 177 589 381 693 453 537 698 521 177 415 2 364 381 693 256 514 569 231 279 463 623 586 138 
937|,|623 26 582 91 400 478 842 290 78 438 332 381 380 534 363 556 246 87 66 556 698 313 66 432 427 420 415 693 380 169 737 809 380 66 693 380 92 556 818 313 508 449 591 487 693 623 328 328 97 172 823 146 487 128 667 380 834 128 438 343 487 538 
938|,|811 806 654 439 582 159 834 399 88 779 641 177 415 381 693 358 229 698 380 217 821 119 380 654 439 380 460 66 56 659 345 693 40 514 569 231 113 256 693 75 328 386 302 419 789 433 292 556 437 106 253 693 433 292 612 556 313 66 690 
939|,|623 355 582 510 265 478 162 310 498 289 169 405 
940|,|623 328 697 661 265 724 439 265 724 590 842 163 149 266 437 14 809 437 521 278 838 177 480 822 381 693 700 132 261 438 7 827 693 48 328 215 733 461 204 809 740 204 190 728 832 122 
941|,|48 328 328 380 242 570 192 713 497 380 172 809 192 618 380 172 399 698 221 98 415 381 693 852 354 328 411 352 809 328 740 204 549 832 122 
942|,|48 328 545 784 856 374 842 698 785 414 493 338 266 553 286 106 521 381 693 695 179 700 132 843 7 827 693 676 328 697 538 582 617 265 478 162 796 289 426 62 405 58 477 
943|,|623 520 796 538 382 599 33 779 404 521 177 415 381 693 623 380 81 54 823 487 391 693 256 514 569 617 852 571 
944|,|48 796 697 545 784 856 447 559 328 380 650 320 842 448 698 825 493 149 350 449 521 177 415 381 693 700 132 261 7 
945|,|623 496 697 538 216 162 289 169 405 693 623 328 305 461 809 48 694 614 204 809 740 204 549 826 832 122 
946|,|623 436 305 461 204 842 379 160 107 266 14 177 415 346 693 852 328 290 380 419 789 91 400 478 698 571 769 600 415 381 65 571 399 698 54 257 177 415 106 194 381 18 693 700 132 202 827 693 821 324 842 698 477 300 177 415 381 
947|,|853 538 582 91 400 547 478 50 492 277 177 415 106 296 521 163 693 290 160 496 520 528 142 39 727 818 361 819 355 396 175 469 128 433 624 662 548 693 520 446 156 270 693 700 132 7 170 827 27 177 166 843 755 828 667 221 380 363 439 301 363 54 823 
948|,|266 328 538 809 501 809 355 661 556 698 338 295 196 408 521 177 415 381 693 700 243 7 827 693 667 562 221 380 172 809 377 832 47 470 693 256 514 569 703 852 34 279 596 733 537 204 399 698 177 415 832 14 312 808 
949|,|623 538 800 728 550 647 482 212 306 491 852 328 697 809 852 809 355 382 620 303 12 492 693 788 698 116 71 853 299 645 
950|,|48 603 528 603 380 490 172 439 192 130 380 172 399 549 248 177 415 154 693 380 172 200 737 66 56 180 345 693 380 834 809 670 809 592 319 218 432 449 
951|,|48 328 399 834 733 87 38 256 514 231 614 728 34 693 414 328 733 318 698 493 149 266 14 177 415 381 
952|,|740 360 602 411 621 204 399 842 698 177 415 244 14 381 48 328 328 380 172 320 698 13 266 46 415 106 521 381 
953|,|48 328 697 204 809 102 411 204 809 740 502 439 523 305 461 204 549 728 832 122 693 852 789 266 300 611 415 51 14 98 381 66 56 690 7 
954|,|238 172 737 283 614 777 651 702 769 380 447 809 343 809 328 832 329 651 402 48 690 693 806 245 569 340 614 34 138 693 48 328 809 355 661 19 363 809 800 619 328 328 380 172 320 152 363 809 328 548 545 784 856 374 167 107 380 439 419 286 571 769 256 524 208 842 698 494 149 804 521 177 777 693 700 763 7 
955|,|380 172 200 737 470 846 290 380 834 695 651 350 809 654 614 832 47 693 623 328 697 661 760 698 266 521 177 415 68 381 693 479 497 380 834 66 56 
956|,|91 399 698 161 257 477 300 177 415 238 693 777 328 384 172 684 54 823 788 463 623 34 138 693 256 514 569 326 462 791 415 233 623 34 138 
957|,|852 328 538 582 38 582 91 382 397 794 693 623 328 107 380 842 698 338 14 177 415 551 381 
958|,|623 328 355 661 380 834 698 149 266 14 177 304 381 693 514 569 231 528 256 693 382 382 363 556 698 313 66 382 339 327 351 761 693 623 328 740 475 399 842 698 196 386 14 415 381 
959|,|852 328 355 582 38 839 800 728 478 698 722 445 846 337 212 68 809 97 14 809 437 521 177 415 381 439 161 372 477 300 381 656 788 698 717 724 693 11 502 700 243 698 791 504 149 266 485 423 771 8 91 382 743 231 556 698 432 449 
960|,|623 328 582 85 380 834 226 504 266 14 177 415 167 693 813 380 834 128 380 343 556 698 432 449 
961|,|91 123 519 161 372 367 794 76 300 693 852 328 328 380 172 750 703 488 12 
962|,|380 834 321 343 723 802 195 556 698 832 47 603 693 716 256 413 569 208 113 655 693 852 740 204 204 698 278 415 832 14 381 
963|,|8 313 93 333 779 835 777 264 693 358 380 172 567 698 432 56 693 328 160 419 789 842 698 64 338 266 14 177 700 688 
964|,|739 1 473 293 56 461 18 752 582 683 363 556 698 66 432 449 711 693 852 328 697 92 91 382 382 363 575 701 389 
965|,|256 514 569 231 171 209 34 693 623 328 538 582 713 468 399 400 478 698 64 779 439 145 758 422 779 840 177 381 809 433 284 624 410 548 197 446 446 142 435 156 270 693 506 330 380 744 54 823 
966|,|623 328 538 382 38 582 382 363 781 424 389 693 842 698 514 257 457 521 177 415 381 693 382 327 776 532 138 842 597 506 667 91 400 478 174 842 698 78 477 777 382 28 284 328 443 582 382 783 
967|,|852 328 777 556 698 20 432 449 177 415 381 693 48 328 420 661 19 837 363 809 545 784 856 842 698 135 504 338 243 266 437 521 177 415 693 380 172 200 737 532 50 693 556 698 54 823 34 138 351 761 693 657 305 702 809 618 282 300 654 228 809 750 93 693 181 834 809 343 809 654 538 698 198 47 693 647 256 36 327 231 71 34 138 
968|,|852 328 740 204 64 266 305 461 204 399 698 437 521 177 415 381 790 380 247 609 623 328 160 786 809 355 698 582 313 717 380 834 177 799 415 832 14 
969|,|48 398 64 75 501 187 639 192 618 380 172 698 177 415 14 381 98 380 136 363 556 698 209 432 449 177 415 693 256 514 357 730 113 256 693 852 328 357 471 574 789 399 328 842 698 725 805 290 369 691 650 
970|,|623 328 328 380 172 437 190 47 693 380 654 439 380 834 66 796 56 180 345 693 256 514 287 113 256 693 667 221 623 328 538 697 382 399 400 718 359 335 266 437 14 177 415 381 240 700 243 261 7 827 693 667 380 136 363 437 54 823 
971|,|48 328 538 436 53 661 380 9 399 597 14 852 570 511 647 381 353 380 172 470 651 693 380 713 363 415 106 
972|,|672 328 538 501 661 380 834 399 698 177 415 511 647 532 693 380 737 470 651 325 693 380 19 177 415 632 106 521 693 852 328 204 266 623 328 688 498 699 641 683 779 521 177 415 695 
973|,|852 328 675 501 203 661 698 338 266 139 177 381 
974|,|599 328 555 784 718 374 698 181 449 521 199 415 381 833 24 324 809 740 843 382 363 487 424 389 93 693 697 601 809 740 268 156 240 582 842 698 162 498 133 415 170 
975|,|852 328 211 355 661 698 290 385 266 145 758 422 437 177 415 832 14 381 693 243 395 176 827 453 537 842 698 9 290 338 266 301 521 177 80 750 670 382 809 740 382 382 363 145 74 486 693 697 204 809 740 204 399 842 698 162 33 596 177 467 107 
976|,|189 328 728 439 623 238 61 697 570 530 582 91 382 399 800 478 535 698 80 824 196 386 177 415 381 693 791 492 328 520 557 76 460 221 380 361 363 54 823 399 693 256 192 569 243 463 623 687 138 
977|,|89 16 305 622 529 698 14 177 415 693 48 328 545 287 856 374 809 719 380 740 300 320 419 571 769 112 364 732 698 60 504 149 75 266 521 177 513 381 693 700 243 395 176 
978|,|380 654 470 290 693 229 56 91 382 556 495 432 449 
979|,|48 545 550 856 374 842 698 785 493 269 338 7 177 415 106 816 381 693 582 717 700 132 843 7 584 693 117 679 172 442 219 66 290 819 693 384 746 439 122 834 832 47 402 744 693 256 170 569 231 113 256 
980|,|411 204 564 40 15 328 740 204 809 305 461 204 399 170 616 415 14 521 693 227 328 95 582 598 41 478 162 613 289 681 405 
981|,|411 773 809 48 138 328 740 223 809 124 261 204 399 698 177 554 832 78 733 693 114 132 355 639 440 713 758 422 338 521 34 415 381 693 399 842 698 508 414 493 338 313 415 832 14 13 
982|,|202 484 697 608 538 582 91 303 478 698 160 338 551 474 177 415 381 439 60 738 168 266 477 300 480 415 555 701 657 611 654 623 328 842 698 160 338 266 382 177 415 381 693 48 182 328 22 204 549 775 832 
983|,|623 697 661 339 698 802 456 737 266 455 177 415 381 693 108 537 698 161 257 213 169 381 693 358 380 136 363 399 556 698 313 66 432 449 177 415 381 693 481 172 809 133 380 18 439 380 699 66 331 180 345 602 256 514 569 231 113 256 693 852 328 305 461 204 809 48 328 740 735 809 411 204 809 697 204 465 728 310 122 
984|,|532 330 538 266 91 400 478 698 707 177 415 381 693 821 197 842 125 78 126 381 545 708 172 200 737 590 549 50 693 556 624 54 823 34 138 625 351 761 693 657 305 654 142 618 282 300 654 652 698 432 449 693 380 834 809 343 766 654 519 770 47 693 256 514 171 230 623 34 138 
985|,|91 382 14 279 777 204 698 313 326 432 216 693 48 844 328 781 380 172 693 842 698 532 50 354 177 415 655 635 166 381 693 78 380 809 318 654 470 290 693 380 834 809 380 343 832 398 47 402 693 256 514 617 231 113 256 
986|,|623 538 661 809 48 355 661 38 582 380 834 698 335 779 14 177 415 381 424 48 328 147 172 442 415 470 8 
